x,y,Width,Height,Var,ContrastMichelson,Entropy,IsSplit
672,192,16,16,4000.7,0.566489,5.12488,1
688,192,16,16,982.079,0.437882,3.8369,1
656,208,16,16,14481.2,0.760369,6.31746,1
672,208,16,16,4201.88,0.4944,5.57576,1
640,224,16,16,12966.2,0.592841,6.35859,1
656,224,16,16,13209.8,0.704607,6.31604,1
672,224,32,16,4105.09,0.632258,5.69239,1
704,224,32,16,2971.29,0.490323,4.45736,1
640,240,16,16,11016.5,0.398075,6.10221,1
656,240,16,16,8426.72,0.433433,6.13013,1
672,240,32,16,7638.01,0.637516,6.16022,1
704,240,32,16,17601.6,0.642523,6.13157,1
640,160,32,32,9436.79,0.637255,5.39112,1
672,160,32,32,2113.58,0.68997,2.83354,1
640,192,32,32,20763.8,0.831401,6.69456,1
672,192,32,32,3649.06,0.620358,5.20562,1
640,224,32,32,21879.2,0.759912,6.95641,1
672,224,32,32,11110.7,0.7,6.42712,1
704,224,32,32,13289.9,0.642523,5.55076,1
472,320,4,8,21617.1,0.568456,4.60141,0
476,320,4,8,7579.6,0.502358,4.39032,0
472,328,4,8,19995.6,0.527094,4.625,0
476,328,4,8,5121.93,0.419948,4.35141,0
468,336,4,8,9436.75,0.531148,4.66391,0
472,336,4,8,5857.06,0.485493,4.41391,0
468,344,8,4,4408.51,0.51938,4.45282,0
468,348,8,4,35013.5,0.71926,4.75,0
448,352,8,4,11125.7,0.689977,2.62378,0
456,352,8,4,10707.1,0.581801,4.45282,0
448,356,8,4,59990.2,0.714592,3.76089,0
456,356,8,4,19924.8,0.395573,4.75,0
448,368,4,4,65875.8,0.67861,3.625,0
448,372,4,8,64922.9,0.67861,4.47641,0
448,380,4,4,56087.1,0.681514,3.875,0
472,272,8,8,10409.8,0.472988,5.17157,0
496,272,4,8,5580.75,0.169291,4.625,0
472,280,8,8,7222.99,0.355579,5.32626,0
496,280,4,8,5408.62,0.178407,4.60141,0
464,304,4,16,1362.85,0.365314,4.29153,0
468,304,8,16,2832.12,0.369208,5.16303,0
476,304,4,16,8363.12,0.419903,5.33961,0
464,352,4,8,54016.1,0.54731,4.3247,0
468,352,8,8,17646.6,0.498652,5.32626,0
476,352,4,8,9303.36,0.34585,4.72641,0
480,352,4,8,2535.13,0.218638,4.17923,0
492,352,4,16,2444.62,0.178201,4.72837,0
448,360,4,8,10934.9,0.651955,3.13467,0
452,360,8,8,26754.4,0.518447,5.44516,0
460,360,4,8,541.527,0.171875,3.81643,0
464,360,4,8,21827.3,0.420152,4.72641,0
468,360,8,8,9562.01,0.3148,5.19868,0
476,360,4,8,2848.55,0.170483,4.5625,0
480,360,4,16,5549.92,0.239303,4.90408,0
452,368,4,16,2110.49,0.150429,4.80267,0
492,368,4,16,736.632,0.0916149,4.32409,0
480,376,4,8,1942.9,0.136856,4.16391,0
464,256,8,16,625.385,0.315136,4.2233,0
472,256,8,16,6182.37,0.588889,5.5497,0
480,256,16,8,14470.7,0.535354,6.03115,0
496,256,16,8,6738.97,0.348497,5.6133,0
480,264,16,8,13143.2,0.387997,5.97553,0
496,264,16,8,4003.61,0.192364,5.37174,0
464,272,8,16,4114.44,0.464407,5.20978,0
480,272,16,8,6172.11,0.373802,5.60642,0
500,272,8,16,3612.79,0.199184,5.41764,0
508,272,4,16,1366.83,0.108966,4.58432,0
480,280,16,8,9272.23,0.318008,5.84029,0
464,288,16,16,10032.7,0.542777,6.08342,0
464,320,8,16,1614.77,0.420455,4.65494,0
448,336,4,16,16.0303,0.0550725,1.75444,0
452,336,8,16,5869.7,0.693264,2.23254,0
460,336,4,16,50567.6,0.746809,3.40191,0
464,336,4,16,54939.7,0.738174,3.96221,0
476,336,4,16,6512,0.404878,5.04345,0
484,352,8,32,7258.42,0.374359,6.00116,0
456,368,8,16,18259.4,0.53112,5.55443,0
464,368,4,16,2415.6,0.181091,4.61361,0
468,368,8,16,527.43,0.0687697,4.23055,0
476,368,4,16,4933.89,0.202568,5.09314,0
448,256,16,16,52.2333,0.184466,2.16128,0
448,272,16,16,30.0444,0.139842,2.07033,0
448,288,16,32,78.7266,0.206813,2.41886,0
480,288,16,32,4988.21,0.319039,5.88301,0
496,288,16,32,3862.42,0.326821,5.65748,0
448,320,16,16,94.4228,0.252955,2.55827,0
480,320,16,32,4927.91,0.429448,5.91317,0
496,320,16,32,2888.36,0.277561,5.51101,0
496,352,16,32,2589.4,0.215569,5.16241,0
472,320,4,16,21097,0.577093,5.37086,1
476,320,4,16,6469.37,0.502358,4.99173,1
468,336,8,8,7880.42,0.556667,5.08548,1
468,344,8,8,30611.7,0.728665,5.39032,1
448,352,8,8,39682,0.714592,3.53275,1
456,352,8,8,27713.4,0.581801,5.44516,1
448,368,4,16,64332.8,0.687773,5.10907,1
472,272,8,16,9987.84,0.472988,5.75756,1
496,272,4,16,5775.25,0.178407,5.27711,1
464,304,16,16,8791.42,0.545575,5.87956,1
472,320,8,16,14596.3,0.577093,5.92845,1
468,336,8,16,21066.9,0.728665,5.82673,1
448,352,16,8,65043.3,0.72,5.37673,1
464,352,16,8,28228.8,0.54731,6.0788,1
480,352,4,32,20980.6,0.439108,5.93818,1
492,352,4,32,3386.26,0.193548,5.19014,1
448,360,16,8,39220,0.7,5.78848,1
464,360,16,8,15984.2,0.449955,6.0386,1
448,368,8,16,50117.6,0.687773,5.67353,1
464,256,16,16,6258.19,0.611268,5.53394,1
480,256,16,16,17729.3,0.562322,6.50922,1
496,256,16,16,6950.73,0.348497,5.88067,1
464,272,16,16,19030.3,0.617433,6.28029,1
480,272,16,16,7726.89,0.373802,6.03654,1
496,272,16,16,3941.8,0.206199,5.61443,1
464,288,16,32,9728.93,0.564171,6.2114,1
464,320,16,16,16668.3,0.647871,6.00274,1
448,336,16,16,17223.2,0.746809,2.72387,1
464,336,16,16,26641.5,0.738174,6.12741,1
448,352,16,16,52395.6,0.72,6.08734,1
464,352,16,16,22254.9,0.54731,6.4979,1
480,352,16,32,10535.1,0.439108,6.29684,1
448,368,16,16,41898.8,0.687773,6.35108,1
464,368,16,16,3197.68,0.204836,5.2037,1
448,256,32,32,11330.1,0.657568,4.79016,1
480,256,32,32,13894.6,0.591111,6.56934,1
448,288,32,32,10384.2,0.564171,5.12044,1
480,288,32,32,4862.92,0.339721,5.95603,1
448,320,32,32,19413.7,0.746809,5.30263,1
480,320,32,32,11083.6,0.490876,6.45449,1
448,352,32,32,49413.4,0.728571,6.90599,1
480,352,32,32,13986.2,0.439108,6.36026,1
568,360,8,4,26534,0.482927,4.49173,0
404,600,8,4,40634.9,0.746667,4.75,0
404,604,8,4,25660.6,0.468676,4.35141,0
432,544,8,16,507.726,0.482993,2.68719,0
440,544,8,16,31952,0.740443,3.97061,0
448,548,16,4,11521.9,0.672176,3.95092,0
464,548,16,4,37700.6,0.819578,5.6875,0
416,552,8,16,5922.73,0.732125,2.61287,0
424,552,8,16,37677.3,0.775047,4.16649,0
384,568,16,4,7.31812,0.0306748,1.14303,0
400,568,16,4,23840.9,0.701323,4.14931,0
384,576,8,8,300.252,0.259701,3.41584,0
392,576,8,4,77548.1,0.771429,4.875,0
392,580,8,8,55308.4,0.796262,5.53891,0
392,588,8,4,12309.1,0.501322,4.6875,0
404,592,8,8,55228.9,0.797961,5.65625,0
416,608,8,16,53263.4,0.79702,6.29274,0
416,624,8,16,3457.1,0.168454,5.22618,0
480,512,8,16,7.59277,0.0306748,1.18793,0
488,512,16,16,13419,0.75885,3.13889,0
504,512,8,16,946.215,0.103905,4.58148,0
480,528,16,16,15278.1,0.772926,4.06078,0
496,528,16,16,70599.9,0.798499,6.1736,0
416,544,16,8,7.6767,0.0306748,1.18926,0
448,544,32,4,7945.49,0.752834,3.67157,0
480,544,8,32,49019.6,0.891282,6.8347,0
488,544,8,32,53128.9,0.846302,6.93523,0
448,552,16,16,52594.8,0.789668,6.88283,0
464,552,16,16,50722.4,0.781451,6.96314,0
432,560,16,16,46413.3,0.806331,6.81328,0
416,568,16,8,31269.8,0.619208,6.16073,0
384,572,32,4,47059.8,0.771374,4.74828,0
416,576,16,16,47743.8,0.691369,6.87195,0
400,592,4,16,11555.1,0.355783,4.65821,0
412,592,4,16,42306.9,0.548544,5.71875,0
416,592,16,16,63701.6,0.81478,6.95429,0
424,608,8,32,56842.4,0.806331,6.93753,0
384,544,32,8,9.11034,0.0584615,1.32307,0
496,544,16,32,54000.2,0.929078,7.25063,0
384,552,32,16,11.4867,0.0892308,1.43482,0
448,568,32,8,60732.8,0.865385,6.95374,0
400,576,16,16,43698.7,0.65529,6.88118,0
432,576,16,32,58139.6,0.838863,7.18401,0
480,576,16,32,61900.2,0.937751,7.30652,0
496,576,16,32,64310.8,0.930348,7.33391,0
384,592,16,16,2402.93,0.177792,4.80305,0
384,608,32,8,8721.89,0.602076,5.11497,0
432,608,16,32,66605.6,0.830189,7.2663,0
448,608,16,32,69073.6,0.896383,7.30931,0
464,608,16,32,64083.9,0.888997,7.24278,0
384,616,32,16,1543.7,0.154562,4.95718,0
384,632,32,8,947.732,0.12716,4.54776,0
384,512,32,32,7.26458,0.0584615,1.16661,0
416,512,32,32,9.00244,0.0424242,1.32242,0
448,512,32,32,78.4155,0.142857,1.89551,0
448,576,32,32,62011,0.888997,7.45515,0
480,608,32,32,63004.2,0.881668,7.4932,0
384,584,8,8,68369,0.819578,4.95322,1
404,600,8,8,37007.3,0.74882,5.29657,1
432,544,16,16,17780.9,0.767109,3.49756,1
448,548,32,4,42190.2,0.819578,5.61336,1
416,552,16,16,23255.9,0.775047,3.63853,1
384,568,32,4,13508.5,0.701323,3.04928,1
384,576,8,16,115044,0.819578,5.14738,1
392,576,8,16,60645.9,0.796262,6.23997,1
404,592,8,16,49215.7,0.797961,6.19503,1
416,608,8,32,38741.2,0.79702,6.34543,1
480,512,32,16,71951.5,0.768823,3.88542,1
480,528,32,16,70712.6,0.798499,5.69713,1
416,544,16,32,52710.8,0.77963,4.52529,1
432,544,16,32,70651.8,0.806331,6.02083,1
448,544,32,8,31286.1,0.819578,5.03174,1
480,544,16,32,51251.7,0.895464,7.22306,1
448,552,32,16,51658.8,0.789668,7.19348,1
384,568,32,8,32830.1,0.771374,4.18852,1
384,576,16,16,90062.3,0.821801,6.37532,1
416,576,16,32,56037.7,0.81478,7.24017,1
400,592,16,16,44513.5,0.797961,6.56994,1
416,608,16,32,51210.1,0.806331,7.05233,1
480,512,32,32,71497.9,0.798499,5.18126,1
384,544,32,32,9782.35,0.771374,2.32215,1
416,544,32,32,63968.7,0.806331,5.52693,1
448,544,32,32,66071,0.865385,7.23226,1
480,544,32,32,52794.2,0.929719,7.4197,1
384,576,32,32,64438,0.823308,6.99075,1
416,576,32,32,57090.9,0.838863,7.37647,1
480,576,32,32,63127.4,0.938062,7.49455,1
384,608,32,32,3238.87,0.603448,5.02188,1
416,608,32,32,61011.2,0.830189,7.37947,1
448,608,32,32,66618.1,0.896383,7.42918,1
512,512,8,4,7432.01,0.223744,4.6875,0
520,512,4,8,46426.6,0.78316,4.48861,0
524,512,4,8,12982.7,0.585641,3.99173,0
584,512,4,8,10087.3,0.236013,4.47641,0
512,516,8,4,13078.2,0.326765,4.625,0
520,520,4,8,25217.7,0.697586,4.64032,0
524,520,4,8,41883.3,0.729537,3.69012,0
584,520,4,8,9034.16,0.313739,4.02752,0
520,528,4,4,40353.5,0.602972,4,0
524,528,4,8,28320.7,0.825871,3.36361,0
584,528,4,8,5312.76,0.20034,4.41391,0
588,528,4,8,2373.1,0.229947,3.9375,0
592,528,4,8,5707.67,0.269204,4.07782,0
596,528,4,8,10626.7,0.294118,4.26532,0
520,532,4,8,5727.93,0.318665,4.14032,0
524,536,4,8,37325.3,0.894852,4.30423,0
528,536,4,4,1346.5,0.587838,2.2246,0
584,536,4,8,208.734,0.0502283,3.36673,0
588,536,4,8,2653.88,0.23818,4.39032,0
520,540,4,4,464.734,0.0426309,3.20282,0
528,540,4,4,99640.7,0.872768,3.75,0
532,544,8,4,19319.5,0.896689,2.96583,0
532,548,8,4,115883,0.908903,4.22641,0
520,568,4,8,49253.4,0.885442,4.75,0
524,568,4,8,26003.5,0.635802,4.625,0
544,600,4,4,16555.4,0.689373,3.625,0
544,604,4,4,13711.5,0.682183,3.875,0
576,608,8,4,30560.4,0.817259,4.30423,0
576,612,8,4,115469,0.890269,4.41391,0
584,616,8,4,3274.98,0.127839,4.28891,0
584,620,8,4,80690.3,0.852321,4.875,0
608,624,4,8,20940,0.396538,4.60141,0
612,624,4,4,820.562,0.0551181,3.20282,0
628,624,4,4,11478.7,0.30972,3.875,0
632,624,8,4,259.733,0.120219,3.17096,0
612,628,4,8,2274.31,0.159218,4.14032,0
628,628,4,8,1332.99,0.12927,4.0625,0
632,628,8,4,24952.7,0.454721,4.32782,0
600,632,8,4,76669.6,0.752599,4.51532,0
608,632,4,8,20755.4,0.403419,4.75,0
600,636,8,4,28830.4,0.65122,4.66391,0
612,636,4,4,12858.2,0.432292,3.625,0
628,636,4,4,748.734,0.0610687,3.5,0
588,512,4,16,7933.99,0.651709,4.72112,0
624,512,8,8,34635.1,0.712707,5.09506,0
632,512,8,16,6590.5,0.288826,5.44317,0
512,520,8,8,8776.46,0.435552,4.48992,0
592,520,8,8,12108.2,0.430769,5.04087,0
600,520,8,8,8533.64,0.393235,5.33961,0
608,520,16,4,20204,0.70096,5.57016,0
624,520,8,16,1621.21,0.14427,4.83645,0
608,524,16,8,1221.42,0.166951,4.43846,0
528,528,4,8,4306.7,0.627119,3.51925,0
532,528,8,8,44780.5,0.727473,5.60141,0
600,528,8,8,9618.28,0.307586,5.17767,0
632,528,8,16,6243.05,0.269549,5.38225,0
608,532,16,4,5781.73,0.310201,4.56487,0
532,536,8,8,10168.2,0.712098,4.18221,0
592,536,8,8,2703.12,0.216942,4.82782,0
600,536,8,8,2735.96,0.20226,4.78518,0
624,536,8,8,5150.48,0.284585,5.04657,0
512,544,4,4,235.652,0.0365619,3.03064,0
512,548,4,8,2781.21,0.186567,3.80423,0
532,552,8,8,55505.6,0.923664,4.50549,0
544,552,8,16,98744.1,0.922222,5.31099,0
552,552,8,16,26388.2,0.930759,5.62959,0
512,556,4,4,52481,0.786693,3.75,0
512,560,4,16,61270.4,0.844358,5.53125,0
516,560,4,16,58976.4,0.870334,5.65625,0
520,560,8,8,3683.03,0.35786,4.50015,0
536,560,4,16,1579.52,0.0937697,4.43115,0
540,560,4,16,2996.43,0.144711,4.81421,0
544,568,16,4,81522.2,0.98,5.04436,0
544,572,16,4,2209.96,0.09653,4.79087,0
536,576,8,16,28428.5,0.685832,5.41348,0
568,576,8,4,7625.11,0.719547,4.625,0
568,580,8,4,45034,0.610942,4.53891,0
536,592,8,16,62562,0.886567,6.46461,0
560,592,8,8,1407.39,0.116625,4.45478,0
548,600,8,8,41510.3,0.710555,5.35907,0
556,600,4,8,859.75,0.0842734,3.94143,0
560,600,8,8,5941.92,0.315048,4.99939,0
572,608,4,8,3695.17,0.700375,3.32863,0
584,608,8,8,1007.54,0.109686,4.44143,0
572,616,4,16,730.402,0.351499,4.07605,0
576,616,8,8,37429.2,0.833984,3.89874,0
552,624,4,16,70433.4,0.787115,5.875,0
556,624,8,16,58288.8,0.920973,6.40211,0
564,624,4,16,48805.1,0.783944,5.64445,0
592,624,8,4,27322.2,0.84897,4.375,0
600,624,8,8,31098.5,0.734531,5.18946,0
624,624,4,16,1188.59,0.139486,4.33432,0
592,628,8,8,39128.7,0.814586,5.12475,0
572,632,4,8,22091.3,0.526906,4.8125,0
632,632,8,8,21988.8,0.505041,5.38876,0
592,636,8,4,5532.16,0.229833,4.64032,0
576,512,8,16,2907.48,0.317935,4.79083,0
592,512,16,8,6021.68,0.556522,5.39856,0
608,512,16,8,4771.94,0.732794,4.04817,0
512,528,8,16,551.576,0.0660793,4.37679,0
540,528,4,16,25813.5,0.696,5.26532,0
576,528,8,16,630.2,0.0910494,4.40361,0
608,536,16,8,5501.42,0.340541,5.52318,0
516,544,8,16,1131.16,0.124744,4.4707,0
524,544,4,16,1796.79,0.107886,4.64642,0
528,544,4,16,5724.05,0.497453,4.62127,0
540,544,4,16,53176.5,0.881696,4.38437,0
544,544,16,8,29372.5,0.729167,6.00962,0
608,544,8,16,4524.28,0.294382,4.68763,0
616,544,16,16,2966.58,0.381339,5.03765,0
632,544,8,16,3287.68,0.165877,4.98961,0
544,552,16,16,68245.2,0.941639,6.04413,1
512,560,8,16,60159.4,0.870334,6.35751,1
520,560,8,16,32323.2,0.888372,5.73415,1
536,560,8,16,2362.77,0.144711,4.87299,1
544,568,16,8,46094.1,0.98,5.3974,1
536,576,8,32,65145.6,0.886567,6.65577,1
568,576,8,8,48122.7,0.778523,5.51945,1
560,592,8,16,5703.88,0.321586,5.37369,1
544,600,16,8,64087.9,0.783843,5.82996,1
572,608,4,32,20241.3,0.78975,5.34166,1
576,608,16,16,99506,0.893145,5.88716,1
552,624,16,16,60341.2,0.921687,6.99915,1
592,624,8,16,68789.6,0.84897,6.06129,1
600,624,8,16,64695.1,0.759109,6.04833,1
608,624,8,16,16015.4,0.44293,5.66497,1
624,624,8,16,8120.77,0.335975,5.00413,1
632,624,8,16,31570.9,0.505041,5.76714,1
576,512,16,16,6846.19,0.712268,5.43822,1
592,512,16,16,21682.1,0.717452,6.46454,1
608,512,16,32,40636,0.810163,6.3579,1
624,512,16,32,15314.3,0.796278,6.11813,1
512,528,16,16,55314.1,0.895311,5.45468,1
528,528,16,16,64228.6,0.872768,6.16348,1
576,528,16,16,2726.76,0.246914,5.15602,1
512,544,16,16,9155.11,0.786693,5.07329,1
528,544,16,16,125915,0.926855,5.5037,1
544,544,16,32,90013,0.98,6.97695,1
608,544,32,16,5082.85,0.415149,5.55324,1
512,560,16,16,52267.6,0.904,6.74345,1
528,560,16,16,2899.28,0.243129,5.2298,1
528,576,16,32,63339.2,0.887574,7.13961,1
560,576,16,16,55258.7,0.804348,6.1477,1
576,576,32,16,15464.6,0.487957,6.44005,1
624,576,16,32,1660.35,0.218208,4.5587,1
544,592,16,16,43637.8,0.784783,5.87575,1
560,592,16,16,29195.7,0.84375,5.77723,1
544,608,8,32,64712.8,0.853944,6.9396,1
552,608,16,32,56355.2,0.921687,6.94929,1
568,608,8,32,33708.2,0.810427,6.47443,1
576,624,16,16,63646.3,0.813187,6.41688,1
592,624,16,16,67475.8,0.858824,6.58069,1
608,624,16,16,9735.32,0.44293,5.37808,1
624,624,16,16,33937.2,0.514825,6.05006,1
512,512,32,32,66018.2,0.895311,6.6861,1
576,512,32,32,18900.5,0.727516,6.61971,1
608,512,32,32,32932.2,0.810163,6.50339,1
512,544,32,32,61733.7,0.929078,6.44099,1
544,544,32,32,66865.4,0.98,7.27478,1
576,544,32,32,5927.64,0.420676,6.00616,1
608,544,32,32,9731.44,0.445455,6.08987,1
512,576,32,32,64220.3,0.922696,7.45992,1
544,576,32,32,37271.5,0.84375,6.30884,1
576,576,32,32,11389.7,0.512733,6.02408,1
608,576,32,32,1126.21,0.220461,4.28485,1
544,608,32,32,63707.1,0.921687,7.36085,1
576,608,32,32,77313.6,0.893145,6.71014,1
608,608,32,32,22804.6,0.516562,6.12991,1
680,512,4,8,1408.6,0.148347,3.95282,0
684,512,4,8,58256.5,0.687773,4.32782,0
660,544,4,4,28034.1,0.767442,3.375,0
664,544,4,4,14100,0.736842,3.625,0
660,548,4,4,5749.38,0.728045,3.32782,0
664,548,4,4,47587.5,0.830556,4,0
664,552,4,4,24655.5,0.827957,3.75,0
664,556,4,4,25895.6,0.848537,3.45282,0
668,560,4,4,48481.4,0.79085,4,0
668,564,4,4,1567.19,0.126718,3.625,0
648,576,4,4,9232.61,0.351616,3.625,0
652,576,4,8,16685.3,0.766162,4.625,0
696,576,4,4,1012.23,0.0600751,3.32782,0
648,580,4,8,20600.7,0.646746,4.78891,0
696,580,4,4,18785.3,0.44357,3.875,0
652,584,4,8,45356.9,0.784783,4.8125,0
656,584,8,4,4244.57,0.207273,4.5625,0
672,584,4,8,431.171,0.0513274,3.84314,0
676,584,4,8,2547.35,0.166452,3.98861,0
648,588,4,4,47880.8,0.694013,3.875,0
656,588,8,4,6028.07,0.262706,4.5625,0
672,596,8,4,6044.62,0.238415,4.23861,0
680,596,8,4,15159,0.606557,4.66391,0
644,600,8,4,19792.1,0.407349,3.94455,0
672,600,4,8,54807.2,0.81153,4.9375,0
676,600,4,8,23922.7,0.694087,4.75,0
680,600,4,8,16448.8,0.591085,4.5,0
684,600,4,8,40628.2,0.819005,4.8125,0
644,604,8,4,82312.3,0.82659,4.875,0
640,608,8,4,29578.1,0.370871,4.6875,0
640,612,8,4,21100.2,0.375951,3.81643,0
648,612,4,8,14491.6,0.407864,4.66391,0
652,612,4,8,932.187,0.0921053,3.96814,0
644,632,4,4,57688.7,0.598579,3.875,0
644,636,4,4,77279.8,0.665175,4,0
680,520,8,8,5613.74,0.259548,4.92767,0
656,528,4,8,6709.58,0.431629,3.76925,0
660,528,4,8,34036.5,0.695531,4.75,0
688,528,4,8,3029.76,0.193893,4.17923,0
692,528,4,8,71505.4,0.775255,4.66391,0
656,536,4,8,19148.5,0.466667,4.17923,0
660,536,4,8,17691.3,0.753086,4.26532,0
656,544,4,8,13467.3,0.379391,4.07782,0
668,544,4,8,40733.4,0.794608,4.49173,0
672,544,8,4,4870.09,0.28281,4.32782,0
752,544,16,8,16848.1,0.706402,4.73618,0
672,548,8,4,3670.62,0.233696,4.32782,0
668,552,4,8,8485.37,0.681818,4.32782,0
672,552,4,8,9651.4,0.497507,4.8125,0
676,552,4,8,2442.3,0.141061,4.3247,0
696,552,4,8,5359.24,0.276564,4.05423,0
700,552,4,8,28217.5,0.760369,4.9375,0
752,552,16,8,35095.5,0.716592,6.3632,0
656,560,4,8,31631.9,0.846154,4.875,0
660,560,8,8,42379.9,0.883069,4.1254,0
672,560,8,8,3273.17,0.393116,4.61557,0
696,560,8,8,49404.1,0.765914,5.52711,0
672,568,8,8,8371.17,0.351351,5.07212,0
696,568,8,8,37215.3,0.742498,5.20282,0
656,576,8,8,40650.3,0.943734,5.4882,0
672,576,8,8,12996.5,0.348907,5.47641,0
700,576,4,8,34461.4,0.538462,4.72641,0
688,584,8,4,7233.5,0.290507,4.4375,0
696,584,4,8,17864.4,0.557188,4.8125,0
700,584,4,8,60777.3,0.85015,4.875,0
688,588,8,4,10440.7,0.222826,4.39032,0
644,592,8,8,43415.2,0.576991,5.55836,0
652,592,4,4,2879.11,0.136961,3.57782,0
672,592,16,4,2817.08,0.206017,4.51507,0
652,596,4,8,12419.8,0.426307,4.09002,0
652,604,4,4,988.312,0.273239,3.20282,0
648,608,8,4,18093,0.467153,4.60141,0
640,616,8,8,379.547,0.107275,3.93871,0
648,620,8,4,34658.7,0.445803,4.47641,0
648,624,4,8,58279.9,0.572782,4.78891,0
652,624,4,8,1603.53,0.135787,4.17923,0
640,632,4,8,1923.34,0.330017,4.14032,0
648,632,8,4,3723.66,0.166563,4.24173,0
648,636,8,4,1459,0.114842,4.35141,0
640,512,4,16,6125.23,0.255449,5.15977,0
644,512,8,16,343.188,0.0807071,4.00476,0
652,512,4,16,272.031,0.0681115,3.55099,0
672,512,8,16,7793.83,0.338829,5.87873,0
688,512,16,8,35.4472,0.101828,2.13013,0
688,520,16,8,28680,0.681514,3.17419,0
664,528,8,8,1574.99,0.13799,4.64072,0
696,528,8,8,10486.7,0.735758,4.00962,0
704,528,32,4,31.2436,0.113043,2.14408,0
704,532,32,8,7442.72,0.72093,4.32181,0
664,536,8,8,47919.3,0.793578,5.55836,0
688,536,8,8,6714,0.294872,4.93689,0
696,536,8,8,38919.4,0.85896,5.625,0
704,540,32,4,34244.6,0.797271,6.23407,0
680,544,8,8,6480.82,0.248342,5.08548,0
688,544,8,8,4378.07,0.188161,5.20126,0
696,544,8,8,48007.3,0.842873,5.69516,0
736,544,16,16,39152.3,0.756856,6.80507,0
656,552,8,8,55160.2,0.89011,4.36336,0
680,552,8,8,1963.08,0.141509,4.82978,0
688,552,8,8,2566.21,0.171113,4.79243,0
680,560,8,16,1401.48,0.116247,4.84964,0
688,560,8,16,1485.41,0.15405,4.80211,0
656,568,16,8,74308,0.926887,5.97039,0
640,576,8,16,6362.9,0.377974,5.05685,0
664,576,8,16,3247.88,0.202454,5.32777,0
680,576,8,16,1631.54,0.136225,4.87085,0
688,576,8,8,1337.15,0.126495,4.39577,0
640,592,4,16,9462.28,0.291631,5.27711,0
656,592,16,8,1812.75,0.270233,4.36802,0
656,600,16,8,71989.4,0.766438,6.32321,0
656,608,8,16,19182.4,0.528046,5.56915,0
664,608,8,16,9661.96,0.434137,5.7536,0
640,624,8,8,647.814,0.2,4.25897,0
656,512,16,16,1470.62,0.216532,4.94639,0
704,512,32,16,18.962,0.0685714,1.86765,0
640,528,16,16,1375.75,0.2,4.92913,0
672,528,16,16,6613.53,0.317891,5.97016,0
640,544,16,16,2376.53,0.182692,5.2312,0
640,560,16,16,9425.87,0.786982,5.33211,0
736,560,32,16,50128.8,0.781451,7.29724,0
688,592,16,16,50288.1,0.886567,7.02362,0
656,624,16,16,1046.16,0.118339,4.8046,0
736,512,32,32,514.516,0.561605,2.40001,0
704,544,32,32,50443.4,0.871969,7.41953,0
704,576,32,32,62447.2,0.872587,7.50462,0
736,576,32,32,62682.3,0.838863,7.47122,0
672,608,32,32,56172.3,0.938062,7.41096,0
704,608,32,32,63603.5,0.888997,7.51594,0
736,608,32,32,69161.2,0.888997,7.52704,0
680,512,8,8,51290.2,0.687773,4.98407,1
660,544,4,8,19486.4,0.834483,4.02752,1
664,544,4,8,41855.6,0.830556,4.60141,1
664,552,4,8,25281.5,0.848537,4.375,1
668,560,4,8,58262.1,0.804401,4.72641,1
648,576,4,16,36662.9,0.703456,5.64445,1
652,576,4,16,61684.4,0.812362,5.58195,1
696,576,4,8,21128.1,0.454077,4.60141,1
656,584,8,8,5977.32,0.262706,5.27711,1
672,584,8,8,1560.45,0.166452,4.19208,1
672,596,16,4,20436.9,0.620387,5.22071,1
644,600,8,8,68176.4,0.82659,5.22071,1
672,600,8,8,39364.9,0.81153,5.63266,1
680,600,8,8,32906.9,0.82242,5.53735,1
320,736,16,4,4881.31,0.221739,5.14032,0
340,736,8,16,5685.27,0.236131,4.96066,0
348,736,4,16,5832.48,0.229137,4.75741,0
352,736,8,16,3590.72,0.247899,5.02903,0
360,736,8,16,1645.14,0.145466,4.46242,0
320,740,16,8,2173.32,0.179315,4.77829,0
320,748,16,4,248.343,0.0453172,3.68548,0
352,752,16,4,828.219,0.086594,4.32097,0
368,752,8,16,2610.96,0.138158,5.20869,0
376,752,8,16,3620.62,0.146982,4.97598,0
352,756,16,8,1345.8,0.133593,4.80645,0
352,764,16,4,377.953,0.0439952,3.97399,0
320,640,16,16,202.676,0.364055,1.79931,0
352,640,16,32,538.136,0.0634828,4.26874,0
368,640,16,32,140.67,0.0555238,3.34308,0
288,672,16,16,9.57298,0.046729,1.35309,0
352,672,16,32,12120.8,0.342029,5.92586,0
368,672,16,32,13754.4,0.359765,5.27711,0
288,688,16,16,15.6791,0.0865672,1.62427,0
